rec_unit,time,tx_surv,dth_surv,rem_surv
Newcastle,195,0.827035312,0.99338087,0.99117082
Newcastle,197,0.827035312,0.99338087,0.988789468
Newcastle,198,0.82429136,0.99338087,0.986401597
Newcastle,201,0.821533899,0.99338087,0.986401597
Newcastle,203,0.818768062,0.989662137,0.986401597
Newcastle,205,0.815985176,0.989662137,0.986401597
Newcastle,206,0.813197942,0.989662137,0.986401597
Newcastle,208,0.810405742,0.989662137,0.986401597
Newcastle,209,0.810405742,0.985918773,0.986401597
Newcastle,210,0.807609684,0.985918773,0.986401597
Newcastle,215,0.804810523,0.985918773,0.986401597
Newcastle,219,0.802004691,0.985918773,0.986401597
Newcastle,223,0.802004691,0.985918773,0.9839168
Newcastle,228,0.799182604,0.985918773,0.9839168
Newcastle,232,0.793507405,0.985918773,0.9839168
Newcastle,241,0.790652993,0.985918773,0.981410551
Newcastle,243,0.787792194,0.985918773,0.981410551
Newcastle,246,0.784932459,0.985918773,0.981410551
Newcastle,254,0.782065584,0.985918773,0.981410551
Newcastle,256,0.779188823,0.985918773,0.981410551
Newcastle,257,0.77630211,0.985918773,0.981410551
Newcastle,266,0.773405432,0.985918773,0.981410551
Newcastle,270,0.770500868,0.985918773,0.981410551
Newcastle,271,0.767604479,0.985918773,0.981410551
Newcastle,272,0.764716021,0.985918773,0.981410551
Newcastle,282,0.761832098,0.985918773,0.981410551
Newcastle,285,0.758943665,0.985918773,0.981410551
Newcastle,291,0.756044891,0.985918773,0.981410551
Newcastle,303,0.756044891,0.985918773,0.978727417
Newcastle,304,0.753111478,0.985918773,0.978727417
Newcastle,305,0.750182345,0.981909502,0.978727417
Newcastle,311,0.747219404,0.981909502,0.978727417
Newcastle,313,0.747219404,0.977863898,0.978727417
Newcastle,314,0.744227233,0.977863898,0.978727417
Newcastle,317,0.741228647,0.977863898,0.978727417
Newcastle,318,0.732283893,0.977863898,0.978727417
Newcastle,322,0.729298502,0.977863898,0.978727417
Newcastle,326,0.726317688,0.977863898,0.978727417
Newcastle,330,0.723340791,0.977863898,0.978727417
Newcastle,334,0.720360747,0.977863898,0.978727417
Newcastle,336,0.717384618,0.977863898,0.978727417
Newcastle,338,0.717384618,0.97364768,0.978727417
Newcastle,340,0.714406221,0.97364768,0.978727417
Newcastle,341,0.708443862,0.97364768,0.978727417
Newcastle,343,0.705439252,0.97364768,0.978727417
Newcastle,348,0.702422755,0.97364768,0.978727417
Newcastle,361,0.699396226,0.97364768,0.978727417
Newcastle,363,0.696366332,0.96932277,0.978727417
Newcastle,364,0.69333123,0.96932277,0.978727417
Newcastle,367,0.69029968,0.964966668,0.975805812
Newcastle,373,0.687233529,0.964966668,0.975805812
Newcastle,375,0.684160083,0.964966668,0.975805812
Newcastle,386,0.681074132,0.960554937,0.975805812
Newcastle,387,0.674880329,0.960554937,0.975805812
Newcastle,389,0.671766104,0.960554937,0.975805812
Newcastle,397,0.665526054,0.960554937,0.975805812
Newcastle,400,0.662397316,0.960554937,0.975805812
Newcastle,403,0.659269552,0.960554937,0.975805812
Newcastle,406,0.656144797,0.960554937,0.975805812
Newcastle,407,0.653012772,0.960554937,0.975805812
Newcastle,408,0.64988562,0.960554937,0.975805812
Newcastle,410,0.643622179,0.960554937,0.975805812
Newcastle,413,0.640462544,0.960554937,0.975805812
Newcastle,414,0.637296467,0.960554937,0.975805812
Newcastle,415,0.634137352,0.960554937,0.975805812
Newcastle,419,0.630963473,0.960554937,0.975805812
Newcastle,420,0.630963473,0.955772838,0.975805812
Newcastle,421,0.627774873,0.955772838,0.975805812
Newcastle,422,0.62457102,0.955772838,0.975805812
Newcastle,431,0.621372677,0.955772838,0.975805812
Newcastle,432,0.618151284,0.955772838,0.975805812
Newcastle,433,0.614931612,0.955772838,0.975805812
Newcastle,444,0.611699318,0.955772838,0.975805812
Newcastle,452,0.608480335,0.955772838,0.975805812
Newcastle,456,0.605262639,0.955772838,0.975805812
Newcastle,464,0.602031208,0.955772838,0.975805812
Newcastle,465,0.598806192,0.955772838,0.975805812
Newcastle,469,0.595593904,0.955772838,0.975805812
Newcastle,471,0.5923948,0.955772838,0.975805812
Newcastle,475,0.589200972,0.955772838,0.975805812
Newcastle,477,0.586008173,0.955772838,0.975805812
Newcastle,479,0.582804062,0.955772838,0.975805812
Newcastle,486,0.579604825,0.955772838,0.975805812
Newcastle,488,0.576398245,0.955772838,0.975805812
Newcastle,497,0.57318918,0.955772838,0.975805812
Newcastle,498,0.569973703,0.955772838,0.975805812
Newcastle,499,0.566748032,0.955772838,0.975805812
Newcastle,501,0.56351204,0.955772838,0.975805812
Newcastle,506,0.560287962,0.955772838,0.972145227
Newcastle,508,0.557045854,0.955772838,0.972145227
Newcastle,521,0.553807571,0.955772838,0.972145227
Newcastle,526,0.550575072,0.955772838,0.972145227
Newcastle,527,0.547329543,0.955772838,0.972145227
Newcastle,542,0.547329543,0.950338367,0.972145227
Newcastle,543,0.544027822,0.950338367,0.972145227
Newcastle,544,0.540735536,0.950338367,0.972145227
Newcastle,547,0.537440952,0.950338367,0.972145227
Newcastle,550,0.53412396,0.950338367,0.972145227
Newcastle,551,0.53412396,0.944774395,0.972145227
Newcastle,560,0.530779693,0.944774395,0.972145227
Newcastle,567,0.527431345,0.944774395,0.972145227
Newcastle,568,0.527431345,0.939157797,0.972145227
Newcastle,574,0.52406779,0.939157797,0.972145227
Newcastle,575,0.52070273,0.939157797,0.972145227
Newcastle,577,0.517307156,0.939157797,0.968085187
Newcastle,589,0.513902224,0.939157797,0.968085187
Newcastle,591,0.510479099,0.939157797,0.968085187
Newcastle,595,0.50706034,0.939157797,0.968085187
Newcastle,598,0.503652057,0.939157797,0.968085187
Newcastle,599,0.500247058,0.939157797,0.968085187
Newcastle,606,0.496820278,0.939157797,0.968085187
Newcastle,607,0.493394126,0.939157797,0.968085187
Newcastle,611,0.493394126,0.933222754,0.968085187
Newcastle,618,0.48991046,0.92726376,0.968085187
Newcastle,626,0.486404443,0.92726376,0.968085187
Newcastle,640,0.482870931,0.92726376,0.968085187
Newcastle,643,0.479337419,0.92726376,0.968085187
Newcastle,646,0.475808984,0.92726376,0.968085187
Newcastle,647,0.47228585,0.92726376,0.968085187
Newcastle,662,0.47228585,0.92726376,0.9635084
Newcastle,663,0.468746933,0.92726376,0.9635084
Newcastle,664,0.468746933,0.92726376,0.958848196
Newcastle,677,0.465189727,0.92726376,0.958848196
Newcastle,678,0.46157817,0.92726376,0.958848196
Newcastle,680,0.46157817,0.920967058,0.958848196
Newcastle,683,0.457963043,0.920967058,0.958848196
Newcastle,685,0.454333125,0.914649715,0.958848196
Newcastle,686,0.450664041,0.914649715,0.958848196
Newcastle,687,0.450664041,0.908301213,0.958848196
Newcastle,688,0.446980893,0.908301213,0.958848196
Newcastle,689,0.443300976,0.908301213,0.958848196
Newcastle,691,0.439635428,0.908301213,0.958848196
Newcastle,694,0.435978691,0.908301213,0.958848196
Newcastle,695,0.435978691,0.901853599,0.958848196
Newcastle,696,0.435978691,0.901853599,0.953898671
Newcastle,706,0.432298887,0.901853599,0.953898671
Newcastle,711,0.428621149,0.901853599,0.953898671
Newcastle,712,0.428621149,0.901853599,0.948842467
Newcastle,713,0.424916952,0.901853599,0.948842467
Newcastle,715,0.421235106,0.901853599,0.948842467
Newcastle,716,0.421235106,0.895143606,0.948842467
Newcastle,718,0.421235106,0.895143606,0.943716441
Newcastle,720,0.421235106,0.888402428,0.943716441
Newcastle,723,0.421235106,0.88166125,0.943716441
Newcastle,726,0.421235106,0.874939691,0.938538906
Newcastle,731,0.417423571,0.874939691,0.938538906
Newcastle,739,0.413608294,0.874939691,0.938538906
Newcastle,743,0.413608294,0.868090767,0.938538906
Newcastle,744,0.409787345,0.868090767,0.938538906
Newcastle,745,0.405969164,0.868090767,0.938538906
Newcastle,747,0.402163686,0.868090767,0.938538906
Newcastle,756,0.402163686,0.868090767,0.933032545
Newcastle,757,0.402163686,0.868090767,0.927515885
Newcastle,760,0.398283795,0.868090767,0.927515885
Newcastle,767,0.394394181,0.868090767,0.927515885
Newcastle,769,0.394394181,0.860857637,0.927515885
Newcastle,784,0.390443637,0.860857637,0.927515885
Newcastle,799,0.386495681,0.860857637,0.927515885
Newcastle,804,0.386495681,0.860857637,0.921881607
Newcastle,806,0.382511151,0.860857637,0.921881607
Newcastle,809,0.378471937,0.860857637,0.921881607
Newcastle,818,0.378471937,0.85335489,0.921881607
Newcastle,823,0.374424782,0.85335489,0.921881607
Newcastle,828,0.370352973,0.85335489,0.921881607
Newcastle,833,0.366266216,0.85335489,0.921881607
Newcastle,837,0.366266216,0.845656723,0.921881607
Newcastle,853,0.366266216,0.845656723,0.915995008
Newcastle,854,0.366266216,0.845656723,0.909998385
Newcastle,856,0.366266216,0.837857457,0.909998385
Newcastle,859,0.357773602,0.837857457,0.909998385
Newcastle,871,0.357773602,0.829985987,0.909998385
Newcastle,884,0.357773602,0.829985987,0.903621858
Newcastle,891,0.353446526,0.829985987,0.903621858
Newcastle,899,0.3491356,0.829985987,0.903621858
Newcastle,904,0.344805634,0.829985987,0.903621858
Newcastle,905,0.34047919,0.829985987,0.903621858
Newcastle,917,0.336137265,0.829985987,0.903621858
Newcastle,922,0.331781694,0.829985987,0.903621858
Newcastle,924,0.327437694,0.829985987,0.903621858
Newcastle,927,0.327437694,0.829985987,0.896060309
Newcastle,944,0.318507437,0.829985987,0.896060309
Newcastle,954,0.318507437,0.829985987,0.888367207
Newcastle,962,0.31395882,0.829985987,0.888367207
Newcastle,969,0.309429171,0.829985987,0.888367207
Newcastle,974,0.304855695,0.829985987,0.888367207
Newcastle,980,0.300287993,0.829985987,0.888367207
