:centre,:days,:cif-transplant,:cif-removal,:cif-death,:cif-all
Manchester,135.0,0.089646193,0.0311548284,0.0592384847,0.313562337
Manchester,138.0,0.0913243085,0.0311548284,0.0592384847,0.3169023866
Manchester,139.0,0.0913243085,0.0350354286,0.0592384847,0.3202336242
Manchester,140.0,0.0930037,0.0389067872,0.0592384847,0.3268791742
Manchester,146.0,0.0946886128,0.0389067872,0.0592384847,0.3302048739
Manchester,147.0,0.0946886128,0.0427843157,0.0614137959,0.3368318768
Manchester,151.0,0.0946886128,0.0427843157,0.0635979249,0.3401405789
Manchester,154.0,0.0946886128,0.0427843157,0.0701482781,0.3500006683
Manchester,156.0,0.0963772031,0.0427843157,0.0723497,0.3565892232
Manchester,158.0,0.0980695191,0.0466576039,0.0723497,0.3631509638
Manchester,161.0,0.0997729104,0.0466576039,0.0723497,0.3664464306
Manchester,167.0,0.0997729104,0.0505198984,0.0723497,0.3697494688
Manchester,168.0,0.1014879824,0.0505198984,0.0723497,0.3730537738
Manchester,170.0,0.1032058597,0.0505198984,0.074568006,0.3796450281
Manchester,171.0,0.1049265117,0.0505198984,0.0767830009,0.3862517715
Manchester,174.0,0.1066513626,0.0505198984,0.0790127108,0.3928398458
Manchester,175.0,0.1083914987,0.0505198984,0.0790127108,0.3961606293
Manchester,179.0,0.1118743513,0.0505198984,0.0790127108,0.4027632958
Manchester,180.0,0.1118743513,0.0543742774,0.0790127108,0.4060591642
Manchester,181.0,0.1136225336,0.0543742774,0.0790127108,0.4093495139
Manchester,184.0,0.1136225336,0.0543742774,0.0812546238,0.4126341122
Manchester,185.0,0.1153770284,0.0543742774,0.0835156055,0.4191806598
Manchester,186.0,0.1171453554,0.0543742774,0.0835156055,0.4224651018
Manchester,188.0,0.1206869775,0.0543742774,0.0835156055,0.4289968592
Manchester,189.0,0.1224691763,0.0543742774,0.0835156055,0.4323001436
Manchester,190.0,0.12425558,0.0543742774,0.0835156055,0.4355931599
Manchester,191.0,0.1260446828,0.0543742774,0.0835156055,0.4388854952
Manchester,193.0,0.127838593,0.0543742774,0.0857729741,0.4454575052
Manchester,194.0,0.1296449351,0.0543742774,0.0857729741,0.4487665409
Manchester,195.0,0.1314657591,0.0543742774,0.0857729741,0.4520787254
Manchester,206.0,0.1332941754,0.058224331,0.0857729741,0.4586732657
Manchester,208.0,0.1332941754,0.0620745541,0.0857729741,0.4619804883
Manchester,209.0,0.1351227255,0.0620745541,0.0857729741,0.4652859341
Manchester,212.0,0.1351227255,0.0659192009,0.0857729741,0.4685875084
Manchester,215.0,0.1369576689,0.0659192009,0.0857729741,0.4718824651
Manchester,217.0,0.1369576689,0.0659192009,0.0880396287,0.4751748127
Manchester,218.0,0.1387964478,0.0659192009,0.0880396287,0.4784730322
Manchester,221.0,0.1387964478,0.0697670827,0.0880396287,0.4817815191
Manchester,222.0,0.1387964478,0.0697670827,0.0903125182,0.48509556
Manchester,223.0,0.1406536449,0.0697670827,0.0903125182,0.4883983623
Manchester,225.0,0.1406536449,0.0736336785,0.0903125182,0.4917036112
Manchester,226.0,0.1425202767,0.0736336785,0.0903125182,0.4950017448
Manchester,229.0,0.1425202767,0.0736336785,0.0925811008,0.4983044551
Manchester,230.0,0.1443900181,0.0736336785,0.0925811008,0.5016098579
Manchester,231.0,0.1443900181,0.0736336785,0.0948576763,0.5049041213
Manchester,234.0,0.1462619665,0.0736336785,0.0948576763,0.5081902565
Manchester,235.0,0.1481412752,0.0736336785,0.0948576763,0.5114939564
Manchester,237.0,0.1500215875,0.0736336785,0.0948576763,0.514786838
Manchester,239.0,0.1500215875,0.0736336785,0.0971318808,0.5180730339
Manchester,241.0,0.1519108819,0.0736336785,0.0971318808,0.5213566564
Manchester,254.0,0.1519108819,0.0775195972,0.0971318808,0.5246318314
Manchester,256.0,0.1538096473,0.0775195972,0.0971318808,0.5278949651
Manchester,257.0,0.1538096473,0.0775195972,0.0994018833,0.5311458887
Manchester,258.0,0.1557119201,0.0775195972,0.0994018833,0.534384154
Manchester,259.0,0.1557119201,0.0814089527,0.0994018833,0.5376112317
Manchester,262.0,0.1557119201,0.0852921558,0.0994018833,0.5408302668
Manchester,263.0,0.1557119201,0.0891760908,0.0994018833,0.5440408936
Manchester,264.0,0.1557119201,0.0930630179,0.0994018833,0.5472443388
Manchester,266.0,0.1557119201,0.0969489238,0.0994018833,0.5504509358
Manchester,270.0,0.1557119201,0.1008529908,0.0994018833,0.5536690769
Manchester,272.0,0.1557119201,0.1008529908,0.1016800783,0.556884579
Manchester,273.0,0.1576155129,0.1008529908,0.1016800783,0.5600982615
Manchester,274.0,0.1595205263,0.1008529908,0.1016800783,0.5633070275
Manchester,276.0,0.1633336506,0.1008529908,0.1016800783,0.5697037481
Manchester,278.0,0.1633336506,0.1008529908,0.1039613031,0.5728924618
Manchester,279.0,0.1633336506,0.1008529908,0.1062541203,0.576073029
Manchester,289.0,0.1671657826,0.1008529908,0.1062541203,0.5823920932
Manchester,290.0,0.1691068551,0.1008529908,0.1062541203,0.5855814218
Manchester,291.0,0.1710606738,0.1008529908,0.1062541203,0.5887884351
Manchester,302.0,0.1730148649,0.1008529908,0.1062541203,0.5919816903
Manchester,305.0,0.1730148649,0.1047557956,0.1062541203,0.5951638059
Manchester,308.0,0.1749691912,0.1047557956,0.1062541203,0.5983341874
Manchester,312.0,0.1749691912,0.1047557956,0.1131248727,0.6077795833
Manchester,313.0,0.1769274107,0.1047557956,0.1131248727,0.6109384414
Manchester,326.0,0.1769274107,0.1086972083,0.1131248727,0.614097016
Manchester,331.0,0.1769274107,0.1126418385,0.1131248727,0.6172474252
Manchester,335.0,0.1808673897,0.1126418385,0.1131248727,0.6235190291
Manchester,338.0,0.1808673897,0.1126418385,0.1154473084,0.6266522432
Manchester,340.0,0.1808673897,0.1126418385,0.1177809498,0.629785711
Manchester,346.0,0.1808673897,0.1126418385,0.1201354591,0.6329118007
Manchester,350.0,0.182845767,0.1126418385,0.1201354591,0.6360236039
Manchester,351.0,0.182845767,0.1165869824,0.1201354591,0.6391376717
Manchester,352.0,0.186814213,0.1165869824,0.1201354591,0.645344636
Manchester,356.0,0.186814213,0.1205276323,0.1201354591,0.6484848903
Manchester,363.0,0.186814213,0.1205276323,0.1224935999,0.6516146182
Manchester,369.0,0.186814213,0.1205276323,0.1248692712,0.6547539266
Manchester,372.0,0.1888127497,0.1205276323,0.1248692712,0.6579151064
Manchester,377.0,0.190832555,0.1205276323,0.1248692712,0.6610792711
Manchester,380.0,0.1928614244,0.1205276323,0.1248692712,0.6642375713
Manchester,389.0,0.1949001647,0.1205276323,0.1248692712,0.6673879899
Manchester,390.0,0.1969430233,0.1205276323,0.1248692712,0.6705401677
Manchester,397.0,0.198997109,0.1205276323,0.1248692712,0.6736934113
Manchester,400.0,0.2031197463,0.1205276323,0.1248692712,0.6799499034
Manchester,406.0,0.2051887052,0.1205276323,0.1248692712,0.6830789177
Manchester,410.0,0.2072686035,0.1205276323,0.1248692712,0.6862238259
Manchester,412.0,0.2093488154,0.1205276323,0.1248692712,0.6893555111
Manchester,419.0,0.2093488154,0.1205276323,0.1272540362,0.6924767894
Manchester,423.0,0.2114379036,0.1205276323,0.1272540362,0.6956006714
Manchester,425.0,0.2156183514,0.1205276323,0.1272540362,0.7018380664
Manchester,427.0,0.2198052582,0.1205276323,0.1272540362,0.7080087088
Manchester,428.0,0.221916278,0.1205276323,0.1272540362,0.7110915655
Manchester,436.0,0.2240276533,0.1205276323,0.1272540362,0.714160526
Manchester,441.0,0.2240276533,0.1244642055,0.1272540362,0.7172117402
Manchester,444.0,0.2240276533,0.1244642055,0.1296460531,0.7202484635
Manchester,445.0,0.2261443608,0.1244642055,0.1296460531,0.7232937606
Manchester,453.0,0.228263281,0.1244642055,0.1320482938,0.7293617693
Manchester,461.0,0.228263281,0.1244642055,0.134448216,0.7323834251
Manchester,470.0,0.232492817,0.1244642055,0.134448216,0.7383770213
Manchester,472.0,0.2346274619,0.1244642055,0.134448216,0.7414438658
Manchester,478.0,0.2367632993,0.1244642055,0.134448216,0.744495946
Manchester,482.0,0.2367632993,0.1283964751,0.134448216,0.7475645985
Manchester,485.0,0.2367632993,0.1283964751,0.136844703,0.7506347806
Manchester,490.0,0.2389065672,0.1283964751,0.136844703,0.7536938347
Manchester,493.0,0.2410557752,0.1283964751,0.136844703,0.7567478782
Manchester,494.0,0.2432064931,0.1283964751,0.136844703,0.7598147132
Manchester,495.0,0.2453634264,0.1283964751,0.136844703,0.7628842703
Manchester,498.0,0.2475449114,0.1283964751,0.136844703,0.7659591356
Manchester,502.0,0.2475449114,0.132323492,0.136844703,0.7690128118
Manchester,511.0,0.2497287114,0.132323492,0.136844703,0.7720695618
Manchester,513.0,0.2519224291,0.132323492,0.136844703,0.7751143574
Manchester,515.0,0.2541310853,0.132323492,0.136844703,0.7782124266
Manchester,522.0,0.256348654,0.132323492,0.136844703,0.7812907944
Manchester,532.0,0.2585926161,0.132323492,0.136844703,0.7843804397
Manchester,536.0,0.2608523339,0.132323492,0.136844703,0.7874877936
Manchester,540.0,0.2608523339,0.1362434095,0.136844703,0.7905820662
Manchester,543.0,0.2653831367,0.1362434095,0.136844703,0.7967194294
Manchester,546.0,0.2676651377,0.1362434095,0.136844703,0.7997868172
Manchester,550.0,0.2699512972,0.1362434095,0.136844703,0.8028317304
Manchester,554.0,0.2722344257,0.1362434095,0.136844703,0.8058478868
Manchester,555.0,0.2745216801,0.1362434095,0.136844703,0.8088542953
Manchester,560.0,0.2745216801,0.1362434095,0.1392496108,0.8118469365
Manchester,574.0,0.2768124087,0.1401567861,0.1392496108,0.8177607718
Manchester,577.0,0.2790995627,0.1401567861,0.1392496108,0.8207116128
Manchester,593.0,0.2790995627,0.1401567861,0.1416548319,0.8236556987
Manchester,595.0,0.2790995627,0.1401567861,0.1440671962,0.8266096388
Manchester,596.0,0.2813998823,0.1401567861,0.1440671962,0.829546512
Manchester,623.0,0.2837110839,0.1401567861,0.1440671962,0.8324774491
Manchester,636.0,0.2837110839,0.1401567861,0.1464749544,0.8353949972
Manchester,639.0,0.2837110839,0.1401567861,0.1488963271,0.8382942953
Manchester,640.0,0.2837110839,0.1401567861,0.1513341862,0.8411786034
Manchester,648.0,0.2837110839,0.1440630077,0.1513341862,0.8440289201
Manchester,651.0,0.2837110839,0.1479737337,0.1513341862,0.8468406541
Manchester,665.0,0.2860361048,0.1518742901,0.1513341862,0.8524250338
Manchester,666.0,0.2883679979,0.1518742901,0.1513341862,0.8551930957
Manchester,671.0,0.290715033,0.1557946383,0.1513341862,0.8606609904
Manchester,675.0,0.290715033,0.1597154904,0.1513341862,0.863379436
Manchester,684.0,0.290715033,0.1597154904,0.1537675271,0.8661373081
Manchester,694.0,0.2930771947,0.1597154904,0.1537675271,0.8688748284
Manchester,710.0,0.2954460162,0.1597154904,0.1537675271,0.8715797328
Manchester,724.0,0.2978208561,0.1597154904,0.1537675271,0.8742905224
Manchester,742.0,0.2978208561,0.1597154904,0.1562069513,0.8770599232
Manchester,749.0,0.3002109052,0.1597154904,0.1562069513,0.8798161446
Manchester,757.0,0.3026174701,0.1597154904,0.1562069513,0.8825609838
Manchester,758.0,0.3026174701,0.1597154904,0.1586526285,0.885282138
Manchester,777.0,0.3026174701,0.1636356508,0.1586526285,0.8879899134
Manchester,789.0,0.3026174701,0.1676183202,0.1586526285,0.8907593937
Manchester,794.0,0.3050833072,0.1676183202,0.1586526285,0.8935085099
Manchester,807.0,0.3050833072,0.1716724862,0.1586526285,0.8963117784
Manchester,811.0,0.3050833072,0.1757219743,0.1611912001,0.9017720085
Manchester,813.0,0.3050833072,0.1757219743,0.1637320397,0.904486332
Manchester,815.0,0.3050833072,0.1797668999,0.1637320397,0.9071648695
Manchester,839.0,0.312563993,0.1797668999,0.1637320397,0.9148675022
Manchester,853.0,0.3151096683,0.1797668999,0.1637320397,0.9174394949
Manchester,854.0,0.3176555447,0.1797668999,0.1637320397,0.9199612906
Manchester,856.0,0.3176555447,0.1838057543,0.1637320397,0.922464363
Manchester,864.0,0.3202246281,0.1838057543,0.1637320397,0.9249515165
Manchester,878.0,0.3228797699,0.1838057543,0.1637320397,0.9274760865
Manchester,916.0,0.3228797699,0.1880450369,0.1637320397,0.9300426351
Manchester,922.0,0.3255948024,0.1880450369,0.1637320397,0.9325695216
Manchester,930.0,0.3284032898,0.1880450369,0.1637320397,0.9351228212
Manchester,953.0,0.3284032898,0.192388635,0.1637320397,0.9376489617
Manchester,966.0,0.3312123951,0.192388635,0.1637320397,0.9401257567
Manchester,972.0,0.3312123951,0.1967381667,0.1637320397,0.9425771266
Manchester,980.0,0.3312123951,0.2010980967,0.1637320397,0.9449901972
Manchester,1036.0,0.3340447591,0.2010980967,0.1637320397,0.9473485684
Manchester,1050.0,0.3340447591,0.2100006298,0.1637320397,0.9519058044
Manchester,1051.0,0.3340447591,0.2144680301,0.1637320397,0.9542108433
Manchester,1062.0,0.3369923674,0.2144680301,0.1637320397,0.9564822795
Manchester,1065.0,0.3399450095,0.2144680301,0.1637320397,0.9587171253
Manchester,1071.0,0.3429012296,0.2144680301,0.1637320397,0.9608987683
Manchester,1073.0,0.3459553607,0.2144680301,0.1637320397,0.9630447544
Manchester,1095.0,0.3459553607,0.2144680301,0.1637320397,0.9630447544
